Date,State,18+ Dose 1,18+ Dose 2,18+ Total Doses,15-18 Dose 1,15-18 Dose 2,15-18 Total Doses,12-14 Dose 1,12-14 Dose 2,12-14 Total Doses,18-59 Booster Dose,60+ Booster Dose,Booster Total Doses,Total Doses,Week,Month,Year
2022-07-24,Jharkhand,21226931,15682900,36909831,1497791,905064,2402855,919808,406321,1326129,242181,453654,695835,41334650,WK 30-2022,Jul-2022,2022
2022-07-24,Karnataka,49955304,50146050,100101354,2774895,2564425,5339320,2268988,1846918,4115906,1401273,4059434,5460707,115017287,WK 30-2022,Jul-2022,2022
2022-07-24,Kerala,26993921,23709737,50703658,1309267,919266,2228533,747976,415089,1163065,362390,2073445,2435835,56531091,WK 30-2022,Jul-2022,2022
2022-07-24,Ladakh,219118,185082,404200,10004,8967,18971,8422,7315,15737,39794,47200,86994,525902,WK 30-2022,Jul-2022,2022
2022-07-24,Lakshadweep,56801,55463,112264,2887,2539,5426,1864,1530,3394,69,4263,4332,125416,WK 30-2022,Jul-2022,2022
2022-07-24,Madhya Pradesh,54021991,53753089,107775080,4177704,3335352,7513056,2298634,1328452,3627086,757288,2515999,3273287,122188509,WK 30-2022,Jul-2022,2022
2022-07-24,Maharashtra,84535093,70998923,155534016,4024625,2930006,6954631,2619978,1518120,4138098,1862107,3535201,5397308,172024053,WK 30-2022,Jul-2022,2022
2022-07-24,Manipur,1454709,1204331,2659040,101584,54441,156025,52160,21319,73479,36548,139920,176468,3065012,WK 30-2022,Jul-2022,2022
2022-07-24,Meghalaya,1328529,1017916,2346445,72376,36566,108942,32416,13846,46262,2642,49902,52544,2554193,WK 30-2022,Jul-2022,2022
2022-07-24,Mizoram,782979,655531,1438510,58412,42485,100897,43673,26010,69683,5778,55617,61395,1670485,WK 30-2022,Jul-2022,2022
2022-07-24,Nagaland,835268,678108,1513376,58205,37504,95709,22856,16824,39680,5468,37645,43113,1691878,WK 30-2022,Jul-2022,2022
2022-07-24,Odisha,31304930,29382394,60687324,2168507,1762077,3930584,1526378,1069237,2595615,969683,1819058,2788741,70002264,WK 30-2022,Jul-2022,2022
2022-07-24,Puducherry,899643,695603,1595246,49563,40271,89834,27781,17303,45084,21021,39884,60905,1791069,WK 30-2022,Jul-2022,2022
2022-07-24,Punjab,22293515,19291841,41585356,1100250,816990,1917240,632269,414473,1046742,128419,819277,947696,45497034,WK 30-2022,Jul-2022,2022
2022-07-24,Rajasthan,51004718,45974510,96979228,3499487,2710887,6210374,2141914,1119433,3261347,1008720,2427568,3436288,109887237,WK 30-2022,Jul-2022,2022
2022-07-24,Sikkim,538883,505552,1044435,29618,25428,55046,20419,17246,37665,23185,44895,68080,1205226,WK 30-2022,Jul-2022,2022
2022-07-24,Tamil Nadu,55841663,50714885,106556548,2545841,2067443,4613284,1776782,1183211,2959993,604798,1683283,2288081,116417906,WK 30-2022,Jul-2022,2022
2022-07-24,Telangana,29528220,28710198,58238418,1700392,1525264,3225656,1042552,747732,1790284,488251,998855,1487106,64741464,WK 30-2022,Jul-2022,2022
2022-07-24,Tripura,2652011,2304184,4956195,142684,106921,249605,105782,67605,173387,32364,161456,193820,5573007,WK 30-2022,Jul-2022,2022
2022-07-24,Uttar Pradesh,153559840,145362555,298922395,14082416,12796700,26879116,8421633,6961322,15382955,1177124,3702449,4879573,346064039,WK 30-2022,Jul-2022,2022
2022-07-24,Uttarakhand,8158848,7893217,16052065,528713,445104,973817,384503,269420,653923,177395,741480,918875,18598680,WK 30-2022,Jul-2022,2022
2022-07-24,West Bengal,67196919,60993041,128189960,3566193,2966525,6532718,2525131,1918643,4443774,2957933,4393039,7350972,146517424,WK 30-2022,Jul-2022,2022
2022-07-25,Andaman & Nicobar Island,311567,316191,627758,19107,18707,37814,14235,12087,26322,19732,28142,47874,739768,WK 30-2022,Jul-2022,2022
2022-07-25,Andhra Pradesh,40617291,43516608,84133899,2534301,2526318,5060619,1494663,1479979,2974642,1576453,5621401,7197854,99367014,WK 30-2022,Jul-2022,2022
2022-07-25,Arunanchal Pradesh,855861,737738,1593599,55439,37172,92611,33032,14127,47159,8795,43929,52724,1786093,WK 30-2022,Jul-2022,2022
2022-07-25,Assam,22524711,20358667,42883378,1205941,876701,2082642,877125,424233,1301358,652617,995027,1647644,47915022,WK 30-2022,Jul-2022,2022
2022-07-25,Bihar,62470554,56877339,119347893,5887565,4386842,10274407,3592489,2218531,5811020,3935534,2182961,6118495,141551815,WK 30-2022,Jul-2022,2022
2022-07-25,Chandigarh,1087796,911522,1999318,56841,39264,96105,35765,21074,56839,13797,50654,64451,2216713,WK 30-2022,Jul-2022,2022
2022-07-25,Chhattisgarh,18815842,17902283,36718125,1201236,939186,2140422,961216,552988,1514204,1363509,1131659,2495168,42867919,WK 30-2022,Jul-2022,2022
2022-07-25,Dadara & Nagar Havelli,428712,328829,757541,19354,13774,33128,11284,6500,17784,18492,7730,26222,834675,WK 30-2022,Jul-2022,2022
2022-07-25,Daman & Diu,299677,259973,559650,11815,9641,21456,7534,6768,14302,16259,8413,24672,620080,WK 30-2022,Jul-2022,2022
2022-07-25,NCT of Delhi,16547291,14121269,30668560,998101,851649,1849750,630386,431123,1061509,1204231,879096,2083327,35663146,WK 30-2022,Jul-2022,2022
2022-07-25,Goa,1352141,1217713,2569854,51558,44100,95658,32849,25672,58521,14363,66574,80937,2804970,WK 30-2022,Jul-2022,2022
2022-07-25,Gujarat,49241112,49174808,98415920,3114208,2858743,5972951,1875472,1513959,3389431,1629280,4362028,5991308,113769610,WK 30-2022,Jul-2022,2022
2022-07-25,Haryana,21931815,18592399,40524214,1150107,742917,1893024,529392,279693,809085,736997,613499,1350496,44576819,WK 30-2022,Jul-2022,2022
2022-07-25,Himachal Pradesh,6022075,5730273,11752348,329784,300885,630669,256689,217860,474549,210403,529965,740368,13597934,WK 30-2022,Jul-2022,2022
2022-07-25,Jammu & Kashmir,9934903,10312405,20247308,874894,849959,1724853,537456,483186,1020642,83801,500586,584387,23577190,WK 30-2022,Jul-2022,2022
2022-07-25,Jharkhand,21227748,15686191,36913939,1498632,905562,2404194,921401,407142,1328543,252737,455558,708295,41354971,WK 30-2022,Jul-2022,2022
2022-07-25,Karnataka,49955475,50146620,100102095,2774913,2564487,5339400,2269160,1847353,4116513,1415634,4061757,5477391,115035399,WK 30-2022,Jul-2022,2022
2022-07-25,Kerala,26993945,23709803,50703748,1309284,919305,2228589,748044,415226,1163270,363065,2073619,2436684,56532291,WK 30-2022,Jul-2022,2022
2022-07-25,Ladakh,219118,185082,404200,10004,8967,18971,8422,7315,15737,39794,47200,86994,525902,WK 30-2022,Jul-2022,2022
2022-07-25,Lakshadweep,56801,55463,112264,2887,2539,5426,1864,1536,3400,69,4263,4332,125422,WK 30-2022,Jul-2022,2022
2022-07-25,Madhya Pradesh,54022105,53754035,107776140,4177709,3335372,7513081,2298739,1329082,3627821,766944,2517739,3284683,122201725,WK 30-2022,Jul-2022,2022
2022-07-25,Maharashtra,84535548,71003016,155538564,4024778,2930241,6955019,2620566,1518426,4138992,1879719,3539612,5419331,172051906,WK 30-2022,Jul-2022,2022
2022-07-25,Manipur,1454762,1204420,2659182,101592,54446,156038,52230,21323,73553,36702,139984,176686,3065459,WK 30-2022,Jul-2022,2022
2022-07-25,Meghalaya,1328531,1017919,2346450,72389,36576,108965,32426,13854,46280,2683,49957,52640,2554335,WK 30-2022,Jul-2022,2022
2022-07-25,Mizoram,782979,655531,1438510,58412,42485,100897,43673,26010,69683,5786,55617,61403,1670493,WK 30-2022,Jul-2022,2022
2022-07-25,Nagaland,835290,678237,1513527,58209,37516,95725,22864,16842,39706,5648,37690,43338,1692296,WK 30-2022,Jul-2022,2022
2022-07-25,Odisha,31306186,29387223,60693409,2168913,1763142,3932055,1527099,1071294,2598393,1065406,1830438,2895844,70119701,WK 30-2022,Jul-2022,2022
2022-07-25,Puducherry,899661,695650,1595311,49569,40284,89853,27794,17330,45124,21238,39946,61184,1791472,WK 30-2022,Jul-2022,2022
2022-07-25,Punjab,22294374,19293056,41587430,1100284,817121,1917405,632971,414640,1047611,130824,820154,950978,45503424,WK 30-2022,Jul-2022,2022
2022-07-25,Rajasthan,51005080,45977042,96982122,3499680,2711142,6210822,2142299,1119968,3262267,1019154,2429707,3448861,109904072,WK 30-2022,Jul-2022,2022
2022-07-25,Sikkim,538883,505552,1044435,29618,25428,55046,20419,17246,37665,23204,44897,68101,1205247,WK 30-2022,Jul-2022,2022
2022-07-25,Tamil Nadu,55916625,51071192,106987817,2550261,2078188,4628449,1782880,1190947,2973827,1129380,1846363,2975743,117565836,WK 30-2022,Jul-2022,2022
2022-07-25,Telangana,29528442,28711054,58239496,1700411,1525520,3225931,1042629,748022,1790651,507440,1003360,1510800,64766878,WK 30-2022,Jul-2022,2022
2022-07-25,Tripura,2652012,2304198,4956210,142688,106935,249623,105825,67632,173457,32457,161470,193927,5573217,WK 30-2022,Jul-2022,2022
2022-07-25,Uttar Pradesh,153561591,145381812,298943403,14083497,12805363,26888860,8427694,6971904,15399598,1251758,3716722,4968480,346200341,WK 30-2022,Jul-2022,2022
2022-07-25,Uttarakhand,8158901,7893367,16052268,528728,445144,973872,384568,269601,654169,182371,741934,924305,18604614,WK 30-2022,Jul-2022,2022
2022-07-25,West Bengal,67197319,60996427,128193746,3566263,2966621,6532884,2525461,1918986,4444447,2990326,4398512,7388838,146559915,WK 30-2022,Jul-2022,2022
2022-07-26,Andaman & Nicobar Island,311589,316249,627838,19109,18708,37817,14295,12312,26607,22378,28414,50792,743054,WK 30-2022,Jul-2022,2022
2022-07-26,Andhra Pradesh,40618265,43517380,84135645,2534333,2526336,5060669,1494753,1480098,2974851,1864910,5647518,7512428,99683593,WK 30-2022,Jul-2022,2022
2022-07-26,Arunanchal Pradesh,855955,737922,1593877,55703,37410,93113,33515,14443,47958,10159,44268,54427,1789375,WK 30-2022,Jul-2022,2022
2022-07-26,Assam,22525916,20371656,42897572,1206859,877988,2084847,877755,425542,1303297,739591,1013574,1753165,48038881,WK 30-2022,Jul-2022,2022
2022-07-26,Bihar,62476197,56892916,119369113,5890695,4392225,10282920,3601461,2227902,5829363,3997084,2198037,6195121,141676517,WK 30-2022,Jul-2022,2022
2022-07-26,Chandigarh,1087817,911616,1999433,56845,39308,96153,35776,21184,56960,14403,50923,65326,2217872,WK 30-2022,Jul-2022,2022
2022-07-26,Chhattisgarh,18818793,17914688,36733481,1201634,940061,2141695,962368,554626,1516994,1440815,1144865,2585680,42977850,WK 30-2022,Jul-2022,2022
2022-07-26,Dadara & Nagar Havelli,428744,328920,757664,19355,13787,33142,11337,6514,17851,20695,7886,28581,837238,WK 30-2022,Jul-2022,2022
2022-07-26,Daman & Diu,299692,260003,559695,11815,9641,21456,7534,6768,14302,17208,8498,25706,621159,WK 30-2022,Jul-2022,2022
2022-07-26,NCT of Delhi,16547966,14124282,30672248,998347,852187,1850534,632555,432973,1065528,1219476,881845,2101321,35689631,WK 30-2022,Jul-2022,2022
2022-07-26,Goa,1352194,1217788,2569982,51558,44100,95658,32851,25680,58531,15246,66784,82030,2806201,WK 30-2022,Jul-2022,2022
2022-07-26,Gujarat,49243297,49181444,98424741,3114505,2860694,5975199,1877193,1517015,3394208,1874927,4394242,6269169,114063317,WK 30-2022,Jul-2022,2022
2022-07-26,Haryana,21932473,18597749,40530222,1150359,743809,1894168,530741,281621,812362,752514,616672,1369186,44605938,WK 30-2022,Jul-2022,2022
2022-07-26,Himachal Pradesh,6022619,5731417,11754036,329797,300914,630711,256705,217888,474593,254225,540279,794504,13653844,WK 30-2022,Jul-2022,2022
2022-07-26,Jammu & Kashmir,9935008,10315804,20250812,874922,850561,1725483,537909,483903,1021812,90017,503169,593186,23591293,WK 30-2022,Jul-2022,2022
2022-07-26,Jharkhand,21228979,15691753,36920732,1500700,906575,2407275,924316,409614,1333930,268963,459340,728303,41390240,WK 30-2022,Jul-2022,2022
2022-07-26,Karnataka,49956944,50155643,100112587,2776556,2567933,5344489,2272088,1855526,4127614,1513384,4080139,5593523,115178213,WK 30-2022,Jul-2022,2022
2022-07-26,Kerala,26994478,23712047,50706525,1309780,920207,2229987,751383,418821,1170204,383646,2080173,2463819,56570535,WK 30-2022,Jul-2022,2022
2022-07-26,Ladakh,219124,185097,404221,10004,8967,18971,8422,7315,15737,40326,47333,87659,526588,WK 30-2022,Jul-2022,2022
2022-07-26,Lakshadweep,56803,55472,112275,2888,2554,5442,1865,1549,3414,90,4272,4362,125493,WK 30-2022,Jul-2022,2022
2022-07-26,Madhya Pradesh,54026013,53760171,107786184,4177903,3336670,7514573,2299577,1332557,3632134,912313,2551410,3463723,122396614,WK 30-2022,Jul-2022,2022
2022-07-26,Maharashtra,84539525,71026798,155566323,4028944,2935572,6964516,2633971,1531233,4165204,2007669,3582503,5590172,172286215,WK 30-2022,Jul-2022,2022
2022-07-26,Manipur,1455037,1205035,2660072,101797,54684,156481,52862,21588,74450,40806,141534,182340,3073343,WK 30-2022,Jul-2022,2022
2022-07-26,Meghalaya,1328562,1017982,2346544,72456,36661,109117,32528,13937,46465,2892,50083,52975,2555101,WK 30-2022,Jul-2022,2022
2022-07-26,Mizoram,783019,655640,1438659,58439,42530,100969,43778,26190,69968,6759,55972,62731,1672327,WK 30-2022,Jul-2022,2022
2022-07-26,Nagaland,835353,678459,1513812,58242,37616,95858,22939,17030,39969,6256,37906,44162,1693801,WK 30-2022,Jul-2022,2022
2022-07-26,Odisha,31308403,29393601,60702004,2169914,1765338,3935252,1529114,1074162,2603276,1197172,1847418,3044590,70285122,WK 30-2022,Jul-2022,2022
2022-07-26,Puducherry,899850,696604,1596454,49569,40284,89853,27796,17380,45176,24961,41046,66007,1797490,WK 30-2022,Jul-2022,2022
2022-07-26,Punjab,22295825,19303745,41599570,1100740,818772,1919512,634470,417158,1051628,147437,826242,973679,45544389,WK 30-2022,Jul-2022,2022
2022-07-26,Rajasthan,51007079,45989547,96996626,3500159,2713559,6213718,2145155,1127201,3272356,1094429,2444164,3538593,110021293,WK 30-2022,Jul-2022,2022
2022-07-26,Sikkim,538901,505588,1044489,29630,25450,55080,20468,17266,37734,25688,45190,70878,1208181,WK 30-2022,Jul-2022,2022
2022-07-26,Tamil Nadu,55928622,51121582,107050204,2551778,2080688,4632466,1785858,1196750,2982608,1214781,1874375,3089156,117754434,WK 30-2022,Jul-2022,2022
2022-07-26,Telangana,29529447,28715150,58244597,1700505,1526352,3226857,1043110,749189,1792299,561125,1015677,1576802,64840555,WK 30-2022,Jul-2022,2022
2022-07-26,Tripura,2652132,2304492,4956624,142850,107251,250101,106538,68478,175016,34435,161853,196288,5578029,WK 30-2022,Jul-2022,2022
2022-07-26,Uttar Pradesh,153568609,145446295,299014904,14087026,12821834,26908860,8440878,7006104,15446982,1513336,3766638,5279974,346650720,WK 30-2022,Jul-2022,2022
2022-07-26,Uttarakhand,8159374,7894158,16053532,528839,445424,974263,385073,270436,655509,211986,745390,957376,18640680,WK 30-2022,Jul-2022,2022
2022-07-26,West Bengal,67201530,61017439,128218969,3568640,2969010,6537650,2528541,1923040,4451581,3334435,4455579,7790014,146998214,WK 30-2022,Jul-2022,2022
2022-07-27,Andaman & Nicobar Island,311608,316315,627923,19116,18711,37827,14367,12324,26691,27162,28861,56023,748464,WK 30-2022,Jul-2022,2022
2022-07-27,Andhra Pradesh,40618706,43517897,84136603,2534351,2526347,5060698,1494907,1480126,2975033,1989509,5657840,7647349,99819683,WK 30-2022,Jul-2022,2022
2022-07-27,Arunanchal Pradesh,856071,738066,1594137,55921,37575,93496,33920,14923,48843,11476,44643,56119,1792595,WK 30-2022,Jul-2022,2022
2022-07-27,Assam,22527106,20384297,42911403,1207742,879055,2086797,878480,426878,1305358,829224,1031658,1860882,48164440,WK 30-2022,Jul-2022,2022
2022-07-27,Bihar,62481337,56903977,119385314,5894574,4396612,10291186,3608173,2232882,5841055,4039691,2207876,6247567,141765122,WK 30-2022,Jul-2022,2022
2022-07-27,Chandigarh,1087846,911744,1999590,56875,39434,96309,35884,21409,57293,15293,51308,66601,2219793,WK 30-2022,Jul-2022,2022
2022-07-27,Chhattisgarh,18821262,17926323,36747585,1202087,940972,2143059,963968,556133,1520101,1504022,1156861,2660883,43071628,WK 30-2022,Jul-2022,2022
2022-07-27,Dadara & Nagar Havelli,428789,329086,757875,19356,13921,33277,11434,6575,18009,24781,8193,32974,842135,WK 30-2022,Jul-2022,2022
2022-07-27,Daman & Diu,299695,260023,559718,11816,9647,21463,7538,6769,14307,19823,8650,28473,623961,WK 30-2022,Jul-2022,2022
2022-07-27,NCT of Delhi,16548598,14127445,30676043,998573,852687,1851260,634612,435731,1070343,1235399,884329,2119728,35717374,WK 30-2022,Jul-2022,2022
2022-07-27,Goa,1352243,1217884,2570127,51561,44105,95666,32858,25707,58565,16524,67133,83657,2808015,WK 30-2022,Jul-2022,2022
2022-07-27,Gujarat,49245342,49187969,98433311,3114707,2861994,5976701,1880858,1520068,3400926,2120338,4425034,6545372,114356310,WK 30-2022,Jul-2022,2022
2022-07-27,Haryana,21933050,18602968,40536018,1150525,744582,1895107,531520,282733,814253,765953,619405,1385358,44630736,WK 30-2022,Jul-2022,2022
2022-07-27,Himachal Pradesh,6023228,5732631,11755859,329803,300921,630724,256711,217916,474627,302423,552304,854727,13715937,WK 30-2022,Jul-2022,2022
2022-07-27,Jammu & Kashmir,9935138,10318039,20253177,874992,850776,1725768,538838,485959,1024797,97809,505105,602914,23606656,WK 30-2022,Jul-2022,2022
2022-07-27,Jharkhand,21230476,15698969,36929445,1502438,908543,2410981,928289,413421,1341710,287711,462955,750666,41432802,WK 30-2022,Jul-2022,2022
2022-07-27,Karnataka,49958062,50162747,100120809,2778647,2571284,5349931,2273576,1865293,4138869,1593413,4093849,5687262,115296871,WK 30-2022,Jul-2022,2022
2022-07-27,Kerala,26995016,23714052,50709068,1310781,922546,2233327,757913,424031,1181944,402804,2086711,2489515,56613854,WK 30-2022,Jul-2022,2022
2022-07-27,Ladakh,219141,185123,404264,10004,8967,18971,8422,7315,15737,40895,47473,88368,527340,WK 30-2022,Jul-2022,2022
2022-07-27,Lakshadweep,56805,55488,112293,2890,2564,5454,1871,1550,3421,367,4293,4660,125828,WK 30-2022,Jul-2022,2022
2022-07-27,Madhya Pradesh,54030275,53765446,107795721,4178059,3337477,7515536,2300209,1335073,3635282,1030302,2575822,3606124,122552663,WK 30-2022,Jul-2022,2022
2022-07-27,Maharashtra,84542756,71046820,155589576,4032696,2941537,6974233,2647992,1543580,4191572,2117414,3618582,5735996,172491377,WK 30-2022,Jul-2022,2022
2022-07-27,Manipur,1455296,1205648,2660944,101990,55005,156995,53312,21892,75204,44961,142850,187811,3080954,WK 30-2022,Jul-2022,2022
2022-07-27,Meghalaya,1328628,1018091,2346719,72554,36826,109380,32624,14094,46718,3528,50225,53753,2556570,WK 30-2022,Jul-2022,2022
2022-07-27,Mizoram,783223,655799,1439022,58521,42588,101109,43961,26395,70356,7990,56219,64209,1674696,WK 30-2022,Jul-2022,2022
2022-07-27,Nagaland,835398,678610,1514008,58274,37704,95978,23076,17127,40203,6734,38124,44858,1695047,WK 30-2022,Jul-2022,2022
2022-07-27,Odisha,31310292,29399509,60709801,2170919,1767271,3938190,1531154,1077003,2608157,1303397,1861441,3164838,70420986,WK 30-2022,Jul-2022,2022
2022-07-27,Puducherry,900072,697494,1597566,49570,40307,89877,27899,17493,45392,28551,41987,70538,1803373,WK 30-2022,Jul-2022,2022
2022-07-27,Punjab,22297087,19314488,41611575,1101329,820610,1921939,636200,419777,1055977,166065,833256,999321,45588812,WK 30-2022,Jul-2022,2022
2022-07-27,Rajasthan,51008894,46001218,97010112,3500648,2716593,6217241,2148477,1134656,3283133,1170876,2458458,3629334,110139820,WK 30-2022,Jul-2022,2022
2022-07-27,Sikkim,538917,505681,1044598,29634,25452,55086,20477,17269,37746,29145,45574,74719,1212149,WK 30-2022,Jul-2022,2022
2022-07-27,Tamil Nadu,55938407,51159619,107098026,2554557,2083756,4638313,1790267,1203776,2994043,1297221,1895878,3193099,117923481,WK 30-2022,Jul-2022,2022
2022-07-27,Telangana,29530961,28720343,58251304,1700707,1527266,3227973,1045212,753268,1798480,625991,1030290,1656281,64934038,WK 30-2022,Jul-2022,2022
2022-07-27,Tripura,2652172,2304642,4956814,142854,107256,250110,106613,68536,175149,36074,162167,198241,5580314,WK 30-2022,Jul-2022,2022
2022-07-27,Uttar Pradesh,153575778,145517483,299093261,14090280,12834840,26925120,8454394,7034190,15488584,1767608,3814456,5582064,347089029,WK 30-2022,Jul-2022,2022
2022-07-27,Uttarakhand,8159878,7894946,16054824,528996,445823,974819,385693,271630,657323,244989,749241,994230,18681196,WK 30-2022,Jul-2022,2022
2022-07-27,West Bengal,67205315,61037569,128242884,3570010,2971690,6541700,2532563,1927069,4459632,3633738,4505342,8139080,147383296,WK 30-2022,Jul-2022,2022
2022-07-28,Andaman & Nicobar Island,311635,316368,628003,19116,18711,37827,14404,12351,26755,32194,29394,61588,754173,WK 30-2022,Jul-2022,2022
2022-07-28,Andhra Pradesh,40619191,43518273,84137464,2534373,2526374,5060747,1495011,1480203,2975214,2078290,5666146,7744436,99917861,WK 30-2022,Jul-2022,2022
2022-07-28,Arunanchal Pradesh,856136,738164,1594300,56033,37754,93787,34213,15269,49482,12342,44897,57239,1794808,WK 30-2022,Jul-2022,2022
2022-07-28,Assam,22527870,20391562,42919432,1208407,879868,2088275,879271,428209,1307480,886203,1043191,1929394,48244581,WK 30-2022,Jul-2022,2022
2022-07-28,Bihar,62485353,56914972,119400325,5897800,4400537,10298337,3613676,2239952,5853628,4077417,2215858,6293275,141845565,WK 30-2022,Jul-2022,2022
2022-07-28,Chandigarh,1087861,911857,1999718,56909,39542,96451,35971,21664,57635,16373,51767,68140,2221944,WK 30-2022,Jul-2022,2022
2022-07-28,Chhattisgarh,18824094,17940829,36764923,1202488,944480,2146968,966579,559500,1526079,1599422,1173979,2773401,43211371,WK 30-2022,Jul-2022,2022
2022-07-28,Dadara & Nagar Havelli,428839,329246,758085,19356,14171,33527,11541,6728,18269,28155,8420,36575,846456,WK 30-2022,Jul-2022,2022
2022-07-28,Daman & Diu,299701,260092,559793,11816,9648,21464,7539,6769,14308,23525,8936,32461,628026,WK 30-2022,Jul-2022,2022
2022-07-28,NCT of Delhi,16549330,14130420,30679750,998930,853393,1852323,637723,438717,1076440,1250954,887164,2138118,35746631,WK 30-2022,Jul-2022,2022
2022-07-28,Goa,1352295,1218024,2570319,51566,44119,95685,32883,25742,58625,18168,67468,85636,2810265,WK 30-2022,Jul-2022,2022
2022-07-28,Gujarat,49247232,49196698,98443930,3114937,2863897,5978834,1884979,1522902,3407881,2403941,4458208,6862149,114692794,WK 30-2022,Jul-2022,2022
2022-07-28,Haryana,21933664,18608048,40541712,1150727,745451,1896178,532475,283935,816410,779362,622342,1401704,44656004,WK 30-2022,Jul-2022,2022
2022-07-28,Himachal Pradesh,6023775,5733764,11757539,329813,300936,630749,256736,217931,474667,344440,562500,906940,13769895,WK 30-2022,Jul-2022,2022
2022-07-28,Jammu & Kashmir,9935276,10320683,20255959,875054,851600,1726654,539243,486890,1026133,105468,507714,613182,23621928,WK 30-2022,Jul-2022,2022
2022-07-28,Jharkhand,21232046,15704696,36936742,1504622,910560,2415182,932040,416811,1348851,303639,466463,770102,41470877,WK 30-2022,Jul-2022,2022
2022-07-28,Karnataka,49961467,50183016,100144483,2783359,2581124,5364483,2278055,1888290,4166345,1833396,4138341,5971737,115647048,WK 30-2022,Jul-2022,2022
2022-07-28,Kerala,26995207,23714503,50709710,1311376,923258,2234634,760954,426760,1187714,405583,2087472,2493055,56625113,WK 30-2022,Jul-2022,2022
2022-07-28,Ladakh,219152,185169,404321,10009,8975,18984,8430,7347,15777,41706,47624,89330,528412,WK 30-2022,Jul-2022,2022
2022-07-28,Lakshadweep,56809,55494,112303,2890,2564,5454,1871,1550,3421,475,4311,4786,125964,WK 30-2022,Jul-2022,2022
2022-07-28,Madhya Pradesh,54041041,53807972,107849013,4179696,3356256,7535952,2308846,1368052,3676898,2043878,2740008,4783886,123845749,WK 30-2022,Jul-2022,2022
2022-07-28,Maharashtra,84545767,71066411,155612178,4036153,2946945,6983098,2662296,1556914,4219210,2219303,3651727,5871030,172685516,WK 30-2022,Jul-2022,2022
2022-07-28,Manipur,1455593,1206364,2661957,102147,55307,157454,53965,22288,76253,48989,144517,193506,3089170,WK 30-2022,Jul-2022,2022
2022-07-28,Meghalaya,1328705,1018218,2346923,72592,36903,109495,32700,14197,46897,4428,50726,55154,2558469,WK 30-2022,Jul-2022,2022
2022-07-28,Mizoram,783257,655906,1439163,58546,42647,101193,44083,26540,70623,8679,56425,65104,1676083,WK 30-2022,Jul-2022,2022
2022-07-28,Nagaland,835432,678681,1514113,58310,37755,96065,23208,17248,40456,7157,38218,45375,1696009,WK 30-2022,Jul-2022,2022
2022-07-28,Odisha,31312323,29406084,60718407,2171788,1768923,3940711,1533161,1080456,2613617,1436458,1879256,3315714,70588449,WK 30-2022,Jul-2022,2022
2022-07-28,Puducherry,900350,698769,1599119,49570,40307,89877,28005,17541,45546,33082,43320,76402,1810944,WK 30-2022,Jul-2022,2022
2022-07-28,Punjab,22298400,19322368,41620768,1101570,821824,1923394,637636,421134,1058770,179787,838342,1018129,45621061,WK 30-2022,Jul-2022,2022
2022-07-28,Rajasthan,51011920,46016424,97028344,3501552,2720363,6221915,2153234,1143393,3296627,1268442,2477740,3746182,110293068,WK 30-2022,Jul-2022,2022
2022-07-28,Sikkim,538938,505785,1044723,29653,25473,55126,20534,17287,37821,33725,45983,79708,1217378,WK 30-2022,Jul-2022,2022
2022-07-28,Tamil Nadu,55947336,51193524,107140860,2555888,2086984,4642872,1793328,1208901,3002229,1363532,1916164,3279696,118065657,WK 30-2022,Jul-2022,2022
2022-07-28,Telangana,29532450,28724876,58257326,1701043,1529259,3230302,1048057,757928,1805985,699061,1048250,1747311,65040924,WK 30-2022,Jul-2022,2022
2022-07-28,Tripura,2652304,2305290,4957594,142937,107417,250354,107020,69031,176051,40614,163052,203666,5587665,WK 30-2022,Jul-2022,2022
2022-07-28,Uttar Pradesh,153582246,145571027,299153273,14092401,12846920,26939321,8461645,7058008,15519653,2034350,3865696,5900046,347512293,WK 30-2022,Jul-2022,2022
2022-07-28,Uttarakhand,8160435,7895701,16056136,529050,446062,975112,386055,272272,658327,282152,753250,1035402,18724977,WK 30-2022,Jul-2022,2022
2022-07-28,West Bengal,67208655,61054567,128263222,3571636,2973859,6545495,2536105,1930935,4467040,3908100,4548988,8457088,147732845,WK 30-2022,Jul-2022,2022
2022-07-29,Andaman & Nicobar Island,311661,316426,628087,19116,18711,37827,14478,12376,26854,38285,29891,68176,760944,WK 30-2022,Jul-2022,2022
2022-07-29,Andhra Pradesh,40619668,43519027,84138695,2534415,2526452,5060867,1495552,1480271,2975823,2171051,5674801,7845852,100021237,WK 30-2022,Jul-2022,2022
2022-07-29,Arunanchal Pradesh,856209,738281,1594490,56220,38054,94274,34566,15801,50367,13624,45199,58823,1797954,WK 30-2022,Jul-2022,2022
2022-07-29,Assam,22528905,20401322,42930227,1209278,881219,2090497,880593,430536,1311129,959424,1057464,2016888,48348741,WK 30-2022,Jul-2022,2022
2022-07-29,Bihar,62515183,57060936,119576119,5920201,4499009,10419210,3672153,2354186,6026339,4580405,2327307,6907712,142929380,WK 30-2022,Jul-2022,2022
2022-07-29,Chandigarh,1087884,911969,1999853,56928,39660,96588,36034,21849,57883,17200,52130,69330,2223654,WK 30-2022,Jul-2022,2022
2022-07-29,Chhattisgarh,18824987,17944815,36769802,1202574,944842,2147416,966786,560393,1527179,1621178,1178150,2799328,43243725,WK 30-2022,Jul-2022,2022
