Date,State,Confirmed,Recovered,Deaths,State_Code,Active,Week,Month,Year
2021-05-23,Uttar Pradesh,1659212,1534176,18760,09,106276,WK 21-2021,May-2021,2021
2021-05-23,Uttarakhand,307566,238593,5600,05,63373,WK 21-2021,May-2021,2021
2021-05-23,West Bengal,1229805,1083570,14054,19,132181,WK 21-2021,May-2021,2021
2021-05-24,Andaman & Nicobar Island,6820,6441,101,35,278,WK 21-2021,May-2021,2021
2021-05-24,Andhra Pradesh,1562060,1341355,10022,28,210683,WK 21-2021,May-2021,2021
2021-05-24,Arunanchal Pradesh,23867,20836,95,12,2936,WK 21-2021,May-2021,2021
2021-05-24,Assam,365620,307548,2667,18,55405,WK 21-2021,May-2021,2021
2021-05-24,Bihar,685574,636224,4442,10,44908,WK 21-2021,May-2021,2021
2021-05-24,Chandigarh,58129,52172,692,04,5265,WK 21-2021,May-2021,2021
2021-05-24,Chhattisgarh,945694,862660,12494,22,70540,WK 21-2021,May-2021,2021
2021-05-24,Dadara & Nagar Havelli,9925,9390,4,26,531,WK 21-2021,May-2021,2021
2021-05-24,NCT of Delhi,1415219,1360898,23013,07,31308,WK 21-2021,May-2021,2021
2021-05-24,Goa,144839,124255,2341,30,18243,WK 21-2021,May-2021,2021
2021-05-24,Gujarat,784676,695026,9523,24,80127,WK 21-2021,May-2021,2021
2021-05-24,Haryana,733628,678220,7415,06,47993,WK 21-2021,May-2021,2021
2021-05-24,Himachal Pradesh,177725,146230,2707,02,28788,WK 21-2021,May-2021,2021
2021-05-24,Jammu & Kashmir,267313,214664,3513,01,49136,WK 21-2021,May-2021,2021
2021-05-24,Jharkhand,329072,301705,4801,20,22566,WK 21-2021,May-2021,2021
2021-05-24,Karnataka,2398925,1891042,24658,29,483225,WK 21-2021,May-2021,2021
2021-05-24,Kerala,2322146,2025319,7170,32,289657,WK 21-2021,May-2021,2021
2021-05-24,Ladakh,17277,15585,176,37,1516,WK 21-2021,May-2021,2021
2021-05-24,Lakshadweep,6418,4394,22,31,2002,WK 21-2021,May-2021,2021
2021-05-24,Madhya Pradesh,760963,691427,7483,23,62053,WK 21-2021,May-2021,2021
2021-05-24,Maharashtra,5553225,5111095,87300,27,354830,WK 21-2021,May-2021,2021
2021-05-24,Manipur,43322,36258,674,14,6390,WK 21-2021,May-2021,2021
2021-05-24,Meghalaya,28878,20989,435,17,7454,WK 21-2021,May-2021,2021
2021-05-24,Mizoram,10220,7736,31,15,2453,WK 21-2021,May-2021,2021
2021-05-24,Nagaland,19845,14967,271,13,4607,WK 21-2021,May-2021,2021
2021-05-24,Odisha,679530,577983,2456,21,99091,WK 21-2021,May-2021,2021
2021-05-24,Puducherry,94612,75947,1325,34,17340,WK 21-2021,May-2021,2021
2021-05-24,Punjab,533973,459681,13089,03,61203,WK 21-2021,May-2021,2021
2021-05-24,Rajasthan,909521,779601,7590,08,122330,WK 21-2021,May-2021,2021
2021-05-24,Sikkim,12808,9393,221,11,3194,WK 21-2021,May-2021,2021
2021-05-24,Tamil Nadu,1806861,1502537,20046,33,284278,WK 21-2021,May-2021,2021
2021-05-24,Telangana,551035,504970,3106,36,42959,WK 21-2021,May-2021,2021
2021-05-24,Tripura,46099,37625,463,16,8011,WK 21-2021,May-2021,2021
2021-05-24,Uttar Pradesh,1665176,1551716,18978,09,94482,WK 21-2021,May-2021,2021
2021-05-24,Uttarakhand,310469,246806,5734,05,57929,WK 21-2021,May-2021,2021
2021-05-24,West Bengal,1248668,1102772,14208,19,131688,WK 21-2021,May-2021,2021
2021-05-25,Andaman & Nicobar Island,6844,6473,103,35,268,WK 21-2021,May-2021,2021
2021-05-25,Andhra Pradesh,1580827,1361464,10126,28,209237,WK 21-2021,May-2021,2021
2021-05-25,Arunanchal Pradesh,24093,21096,98,12,2899,WK 21-2021,May-2021,2021
2021-05-25,Assam,369183,313333,2739,18,53111,WK 21-2021,May-2021,2021
2021-05-25,Bihar,689576,644335,4549,10,40692,WK 21-2021,May-2021,2021
2021-05-25,Chandigarh,58489,52913,702,04,4874,WK 21-2021,May-2021,2021
2021-05-25,Chhattisgarh,949000,870640,12586,22,65774,WK 21-2021,May-2021,2021
2021-05-25,Dadara & Nagar Havelli,9987,9462,4,26,521,WK 21-2021,May-2021,2021
2021-05-25,NCT of Delhi,1416868,1366056,23202,07,27610,WK 21-2021,May-2021,2021
2021-05-25,Goa,146460,126800,2383,30,17277,WK 21-2021,May-2021,2021
2021-05-25,Gujarat,788470,703760,9576,24,75134,WK 21-2021,May-2021,2021
2021-05-25,Haryana,738028,687700,7512,06,42816,WK 21-2021,May-2021,2021
2021-05-25,Himachal Pradesh,179034,150289,2766,02,25979,WK 21-2021,May-2021,2021
2021-05-25,Jammu & Kashmir,270621,219620,3564,01,47437,WK 21-2021,May-2021,2021
2021-05-25,Jharkhand,330417,306080,4838,20,19499,WK 21-2021,May-2021,2021
2021-05-25,Karnataka,2424904,1926615,25282,29,473007,WK 21-2021,May-2021,2021
2021-05-25,Kerala,2347966,2062635,7358,32,277973,WK 21-2021,May-2021,2021
2021-05-25,Ladakh,17407,15707,178,37,1522,WK 21-2021,May-2021,2021
2021-05-25,Lakshadweep,6611,4537,24,31,2050,WK 21-2021,May-2021,2021
2021-05-25,Madhya Pradesh,764338,699014,7558,23,57766,WK 21-2021,May-2021,2021
2021-05-25,Maharashtra,5579897,5140272,88620,27,351005,WK 21-2021,May-2021,2021
2021-05-25,Manipur,44089,36867,688,14,6534,WK 21-2021,May-2021,2021
2021-05-25,Meghalaya,29681,21542,459,17,7680,WK 21-2021,May-2021,2021
2021-05-25,Mizoram,10333,7839,33,15,2461,WK 21-2021,May-2021,2021
2021-05-25,Nagaland,20068,15105,285,13,4678,WK 21-2021,May-2021,2021
2021-05-25,Odisha,692382,589610,2484,21,100288,WK 21-2021,May-2021,2021
2021-05-25,Puducherry,96060,77850,1359,34,16851,WK 21-2021,May-2021,2021
2021-05-25,Punjab,538994,468208,13281,03,57505,WK 21-2021,May-2021,2021
2021-05-25,Rajasthan,916042,796121,7703,08,112218,WK 21-2021,May-2021,2021
2021-05-25,Sikkim,13132,9591,224,11,3317,WK 21-2021,May-2021,2021
2021-05-25,Tamil Nadu,1842344,1527733,20468,33,294143,WK 21-2021,May-2021,2021
2021-05-25,Telangana,553277,509663,3125,36,40489,WK 21-2021,May-2021,2021
2021-05-25,Tripura,46525,38099,465,16,7961,WK 21-2021,May-2021,2021
2021-05-25,Uttar Pradesh,1669891,1565802,19209,09,84880,WK 21-2021,May-2021,2021
2021-05-25,Uttarakhand,313519,252979,5805,05,54735,WK 21-2021,May-2021,2021
2021-05-25,West Bengal,1267090,1122201,14364,19,130525,WK 21-2021,May-2021,2021
2021-05-26,Andaman & Nicobar Island,6853,6495,104,35,254,WK 21-2021,May-2021,2021
2021-05-26,Andhra Pradesh,1593821,1379837,10222,28,203762,WK 21-2021,May-2021,2021
2021-05-26,Arunanchal Pradesh,24573,21344,102,12,3127,WK 21-2021,May-2021,2021
2021-05-26,Assam,375404,318585,2823,18,53996,WK 21-2021,May-2021,2021
2021-05-26,Bihar,692420,649835,4642,10,37943,WK 21-2021,May-2021,2021
2021-05-26,Chandigarh,58734,53597,709,04,4428,WK 21-2021,May-2021,2021
2021-05-26,Chhattisgarh,953209,879625,12646,22,60938,WK 21-2021,May-2021,2021
2021-05-26,Dadara & Nagar Havelli,10049,9606,4,26,439,WK 21-2021,May-2021,2021
2021-05-26,NCT of Delhi,1418418,1370431,23409,07,24578,WK 21-2021,May-2021,2021
2021-05-26,Goa,147861,129162,2421,30,16278,WK 21-2021,May-2021,2021
2021-05-26,Gujarat,791657,713065,9621,24,68971,WK 21-2021,May-2021,2021
2021-05-26,Haryana,741785,696059,7607,06,38119,WK 21-2021,May-2021,2021
2021-05-26,Himachal Pradesh,180983,153975,2827,02,24181,WK 21-2021,May-2021,2021
2021-05-26,Jammu & Kashmir,272858,223619,3609,01,45630,WK 21-2021,May-2021,2021
2021-05-26,Jharkhand,331811,309371,4871,20,17569,WK 21-2021,May-2021,2021
2021-05-26,Karnataka,2450215,1983948,25811,29,440456,WK 21-2021,May-2021,2021
2021-05-26,Kerala,2365787,2098674,7554,32,259559,WK 21-2021,May-2021,2021
2021-05-26,Ladakh,17532,15891,178,37,1463,WK 21-2021,May-2021,2021
2021-05-26,Lakshadweep,6847,4661,24,31,2162,WK 21-2021,May-2021,2021
2021-05-26,Madhya Pradesh,767274,706003,7618,23,53653,WK 21-2021,May-2021,2021
2021-05-26,Maharashtra,5602019,5182592,89212,27,330215,WK 21-2021,May-2021,2021
2021-05-26,Manipur,44627,37478,705,14,6444,WK 21-2021,May-2021,2021
2021-05-26,Meghalaya,30492,22221,483,17,7788,WK 21-2021,May-2021,2021
2021-05-26,Mizoram,10622,8019,34,15,2569,WK 21-2021,May-2021,2021
2021-05-26,Nagaland,20259,15248,297,13,4714,WK 21-2021,May-2021,2021
2021-05-26,Odisha,703441,601224,2516,21,99701,WK 21-2021,May-2021,2021
2021-05-26,Puducherry,96982,79765,1382,34,15835,WK 21-2021,May-2021,2021
2021-05-26,Punjab,543475,475011,13468,03,54996,WK 21-2021,May-2021,2021
2021-05-26,Rajasthan,920456,812775,7806,08,99875,WK 21-2021,May-2021,2021
2021-05-26,Sikkim,13233,9817,232,11,3184,WK 21-2021,May-2021,2021
2021-05-26,Tamil Nadu,1877211,1554759,20872,33,301580,WK 21-2021,May-2021,2021
2021-05-26,Telangana,556320,513968,3146,36,39206,WK 21-2021,May-2021,2021
2021-05-26,Tripura,47298,38526,470,16,8302,WK 21-2021,May-2021,2021
2021-05-26,Uttar Pradesh,1673785,1577720,19362,09,76703,WK 21-2021,May-2021,2021
2021-05-26,Uttarakhand,315590,260084,5927,05,49579,WK 21-2021,May-2021,2021
2021-05-26,West Bengal,1284973,1141871,14517,19,128585,WK 21-2021,May-2021,2021
2021-05-27,Andaman & Nicobar Island,6878,6544,106,35,228,WK 21-2021,May-2021,2021
2021-05-27,Andhra Pradesh,1609105,1400754,10328,28,198023,WK 21-2021,May-2021,2021
2021-05-27,Arunanchal Pradesh,25002,21575,104,12,3323,WK 21-2021,May-2021,2021
2021-05-27,Assam,381171,323368,2915,18,54888,WK 21-2021,May-2021,2021
2021-05-27,Bihar,695726,655850,4746,10,35130,WK 21-2021,May-2021,2021
2021-05-27,Chandigarh,58992,54215,714,04,4063,WK 21-2021,May-2021,2021
2021-05-27,Chhattisgarh,956715,887518,12723,22,56474,WK 21-2021,May-2021,2021
2021-05-27,Dadara & Nagar Havelli,10092,9657,4,26,431,WK 21-2021,May-2021,2021
2021-05-27,NCT of Delhi,1419986,1374682,23565,07,21739,WK 21-2021,May-2021,2021
2021-05-27,Goa,149410,131244,2460,30,15706,WK 21-2021,May-2021,2021
2021-05-27,Gujarat,794912,722741,9665,24,62506,WK 21-2021,May-2021,2021
2021-05-27,Haryana,744602,702779,7735,06,34088,WK 21-2021,May-2021,2021
2021-05-27,Himachal Pradesh,182982,157042,2887,02,23053,WK 21-2021,May-2021,2021
2021-05-27,Jammu & Kashmir,275822,227242,3662,01,44918,WK 21-2021,May-2021,2021
2021-05-27,Jharkhand,333058,312526,4891,20,15641,WK 21-2021,May-2021,2021
2021-05-27,Karnataka,2472973,2022172,26399,29,424402,WK 21-2021,May-2021,2021
2021-05-27,Kerala,2395590,2132071,7731,32,255788,WK 21-2021,May-2021,2021
2021-05-27,Ladakh,17810,16070,179,37,1561,WK 21-2021,May-2021,2021
2021-05-27,Lakshadweep,7111,4765,26,31,2320,WK 21-2021,May-2021,2021
2021-05-27,Madhya Pradesh,769696,713376,7686,23,48634,WK 21-2021,May-2021,2021
2021-05-27,Maharashtra,5626155,5218768,90349,27,317038,WK 21-2021,May-2021,2021
2021-05-27,Manipur,45451,37946,720,14,6785,WK 21-2021,May-2021,2021
2021-05-27,Meghalaya,31449,22976,502,17,7971,WK 21-2021,May-2021,2021
2021-05-27,Mizoram,10937,8160,34,15,2743,WK 21-2021,May-2021,2021
2021-05-27,Nagaland,20535,15414,315,13,4806,WK 21-2021,May-2021,2021
2021-05-27,Odisha,714380,612993,2549,21,98838,WK 21-2021,May-2021,2021
2021-05-27,Puducherry,98219,81336,1408,34,15475,WK 21-2021,May-2021,2021
2021-05-27,Punjab,548231,481462,13642,03,53127,WK 21-2021,May-2021,2021
2021-05-27,Rajasthan,923860,828558,7911,08,87391,WK 21-2021,May-2021,2021
2021-05-27,Sikkim,13511,9904,237,11,3370,WK 21-2021,May-2021,2021
2021-05-27,Tamil Nadu,1911496,1583504,21340,33,306652,WK 21-2021,May-2021,2021
2021-05-27,Telangana,560141,518266,3169,36,38706,WK 21-2021,May-2021,2021
2021-05-27,Tripura,47965,39491,473,16,8001,WK 21-2021,May-2021,2021
2021-05-27,Uttar Pradesh,1677508,1588161,19519,09,69828,WK 21-2021,May-2021,2021
2021-05-27,Uttarakhand,318346,266758,6020,05,45568,WK 21-2021,May-2021,2021
2021-05-27,West Bengal,1301978,1160928,14674,19,126376,WK 21-2021,May-2021,2021
2021-05-28,Andaman & Nicobar Island,6901,6573,108,35,220,WK 21-2021,May-2021,2021
2021-05-28,Andhra Pradesh,1627390,1424859,10427,28,192104,WK 21-2021,May-2021,2021
2021-05-28,Arunanchal Pradesh,25376,21765,107,12,3504,WK 21-2021,May-2021,2021
2021-05-28,Assam,386870,329634,3005,18,54231,WK 21-2021,May-2021,2021
2021-05-28,Bihar,698329,662491,4845,10,30993,WK 21-2021,May-2021,2021
2021-05-28,Chandigarh,59216,54921,722,04,3573,WK 21-2021,May-2021,2021
2021-05-28,Chhattisgarh,959544,893285,12779,22,53480,WK 21-2021,May-2021,2021
2021-05-28,Dadara & Nagar Havelli,10129,9750,4,26,375,WK 21-2021,May-2021,2021
2021-05-28,NCT of Delhi,1421477,1378634,23695,07,19148,WK 21-2021,May-2021,2021
2021-05-28,Goa,150897,132607,2499,30,15791,WK 21-2021,May-2021,2021
2021-05-28,Gujarat,797997,732748,9701,24,55548,WK 21-2021,May-2021,2021
2021-05-28,Haryana,747740,708255,7841,06,31644,WK 21-2021,May-2021,2021
2021-05-28,Himachal Pradesh,184347,159234,2932,02,22181,WK 21-2021,May-2021,2021
2021-05-28,Jammu & Kashmir,278859,231265,3702,01,43892,WK 21-2021,May-2021,2021
2021-05-28,Jharkhand,334035,314929,4910,20,14196,WK 21-2021,May-2021,2021
2021-05-28,Karnataka,2499784,2062910,26929,29,409945,WK 21-2021,May-2021,2021
2021-05-28,Kerala,2424388,2167596,7882,32,248910,WK 21-2021,May-2021,2021
2021-05-28,Ladakh,18045,16200,181,37,1664,WK 21-2021,May-2021,2021
2021-05-28,Lakshadweep,7229,4956,26,31,2247,WK 21-2021,May-2021,2021
2021-05-28,Madhya Pradesh,771878,720855,7758,23,43265,WK 21-2021,May-2021,2021
2021-05-28,Maharashtra,5650907,5241833,91341,27,317733,WK 21-2021,May-2021,2021
2021-05-28,Manipur,46298,38325,730,14,7243,WK 21-2021,May-2021,2021
2021-05-28,Meghalaya,32295,23728,512,17,8055,WK 21-2021,May-2021,2021
2021-05-28,Mizoram,11143,8292,34,15,2817,WK 21-2021,May-2021,2021
2021-05-28,Nagaland,20795,15545,327,13,4923,WK 21-2021,May-2021,2021
2021-05-28,Odisha,726003,623628,2584,21,99791,WK 21-2021,May-2021,2021
2021-05-28,Puducherry,99540,83263,1435,34,14842,WK 21-2021,May-2021,2021
2021-05-28,Punjab,552235,487859,13827,03,50549,WK 21-2021,May-2021,2021
2021-05-28,Rajasthan,927746,841602,8018,08,78126,WK 21-2021,May-2021,2021
2021-05-28,Sikkim,13806,10145,239,11,3422,WK 21-2021,May-2021,2021
2021-05-28,Tamil Nadu,1945260,1613221,21815,33,310224,WK 21-2021,May-2021,2021
2021-05-28,Telangana,563903,522082,3189,36,38632,WK 21-2021,May-2021,2021
2021-05-28,Tripura,48507,40557,479,16,7471,WK 21-2021,May-2021,2021
2021-05-28,Uttar Pradesh,1680684,1598701,19712,09,62271,WK 21-2021,May-2021,2021
2021-05-28,Uttarakhand,321337,271704,6113,05,43520,WK 21-2021,May-2021,2021
2021-05-28,West Bengal,1318203,1179999,14827,19,123377,WK 21-2021,May-2021,2021
2021-05-29,Andaman & Nicobar Island,6917,6591,109,35,217,WK 21-2021,May-2021,2021
2021-05-29,Andhra Pradesh,1643557,1446244,10531,28,186782,WK 21-2021,May-2021,2021
2021-05-29,Arunanchal Pradesh,25820,22019,109,12,3692,WK 21-2021,May-2021,2021
2021-05-29,Assam,392574,334418,3088,18,55068,WK 21-2021,May-2021,2021
2021-05-29,Bihar,700897,667506,4943,10,28448,WK 21-2021,May-2021,2021
2021-05-29,Chandigarh,59416,55558,729,04,3129,WK 21-2021,May-2021,2021
2021-05-29,Chhattisgarh,962368,900100,12848,22,49420,WK 21-2021,May-2021,2021
2021-05-29,Dadara & Nagar Havelli,10152,9778,4,26,370,WK 21-2021,May-2021,2021
2021-05-29,NCT of Delhi,1422549,1382359,23812,07,16378,WK 21-2021,May-2021,2021
2021-05-29,Goa,152401,134164,2538,30,15699,WK 21-2021,May-2021,2021
2021-05-29,Gujarat,800866,742050,9734,24,49082,WK 21-2021,May-2021,2021
2021-05-29,Haryana,750062,713934,7939,06,28189,WK 21-2021,May-2021,2021
2021-05-29,Himachal Pradesh,185819,162643,2992,02,20184,WK 21-2021,May-2021,2021
2021-05-29,Jammu & Kashmir,281628,235617,3739,01,42272,WK 21-2021,May-2021,2021
2021-05-29,Jharkhand,334730,316707,4926,20,13097,WK 21-2021,May-2021,2021
2021-05-29,Karnataka,2523998,2094369,27405,29,402224,WK 21-2021,May-2021,2021
2021-05-29,Kerala,2448554,2198135,8063,32,242356,WK 21-2021,May-2021,2021
2021-05-29,Ladakh,18186,16345,185,37,1656,WK 21-2021,May-2021,2021
2021-05-29,Lakshadweep,7364,5136,28,31,2200,WK 21-2021,May-2021,2021
2021-05-29,Madhya Pradesh,773855,727700,7828,23,38327,WK 21-2021,May-2021,2021
2021-05-29,Maharashtra,5672180,5276203,92225,27,303752,WK 21-2021,May-2021,2021
2021-05-29,Manipur,47111,38901,748,14,7462,WK 21-2021,May-2021,2021
2021-05-29,Meghalaya,33104,24325,524,17,8255,WK 21-2021,May-2021,2021
2021-05-29,Mizoram,11382,8487,34,15,2861,WK 21-2021,May-2021,2021
2021-05-29,Nagaland,21023,15744,338,13,4941,WK 21-2021,May-2021,2021
2021-05-29,Odisha,732739,623628,2618,21,106493,WK 21-2021,May-2021,2021
2021-05-29,Puducherry,100677,84749,1455,34,14473,WK 21-2021,May-2021,2021
2021-05-29,Punjab,556089,493854,14004,03,48231,WK 21-2021,May-2021,2021
2021-05-29,Rajasthan,931200,851998,8103,08,71099,WK 21-2021,May-2021,2021
2021-05-29,Sikkim,14214,10370,240,11,3604,WK 21-2021,May-2021,2021
2021-05-29,Tamil Nadu,1978621,1643284,22289,33,313048,WK 21-2021,May-2021,2021
2021-05-29,Telangana,567517,526043,3207,36,38267,WK 21-2021,May-2021,2021
2021-05-29,Tripura,49290,41590,485,16,7215,WK 21-2021,May-2021,2021
2021-05-29,Uttar Pradesh,1683865,1605696,19899,09,58270,WK 21-2021,May-2021,2021
2021-05-29,Uttarakhand,323483,278045,6201,05,39237,WK 21-2021,May-2021,2021
2021-05-29,West Bengal,1331249,1199120,14975,19,117154,WK 21-2021,May-2021,2021
2021-05-30,Andaman & Nicobar Island,6936,6630,113,35,193,WK 22-2021,May-2021,2021
2021-05-30,Andhra Pradesh,1657986,1466990,10634,28,180362,WK 22-2021,May-2021,2021
2021-05-30,Arunanchal Pradesh,26317,22352,111,12,3854,WK 22-2021,May-2021,2021
2021-05-30,Assam,398010,340178,3168,18,54664,WK 22-2021,May-2021,2021
2021-05-30,Bihar,702682,672868,5004,10,24810,WK 22-2021,May-2021,2021
2021-05-30,Chandigarh,59577,56084,735,04,2758,WK 22-2021,May-2021,2021
2021-05-30,Chhattisgarh,965208,905361,12915,22,46932,WK 22-2021,May-2021,2021
2021-05-30,Dadara & Nagar Havelli,10207,9845,4,26,358,WK 22-2021,May-2021,2021
2021-05-30,NCT of Delhi,1423690,1385158,23951,07,14581,WK 22-2021,May-2021,2021
2021-05-30,Goa,153456,135560,2570,30,15326,WK 22-2021,May-2021,2021
2021-05-30,Gujarat,803387,750015,9761,24,43611,WK 22-2021,May-2021,2021
2021-05-30,Haryana,752069,718959,8035,06,25075,WK 22-2021,May-2021,2021
2021-05-30,Himachal Pradesh,187342,165791,3056,02,18495,WK 22-2021,May-2021,2021
2021-05-30,Jammu & Kashmir,284431,239254,3795,01,41382,WK 22-2021,May-2021,2021
2021-05-30,Jharkhand,335417,318689,4945,20,11783,WK 22-2021,May-2021,2021
2021-05-30,Karnataka,2546821,2146621,27806,29,372394,WK 22-2021,May-2021,2021
2021-05-30,Kerala,2470872,2224405,8257,32,238210,WK 22-2021,May-2021,2021
2021-05-30,Ladakh,18310,16517,187,37,1606,WK 22-2021,May-2021,2021
2021-05-30,Lakshadweep,7542,5404,29,31,2109,WK 22-2021,May-2021,2021
2021-05-30,Madhya Pradesh,775709,733496,7891,23,34322,WK 22-2021,May-2021,2021
2021-05-30,Maharashtra,5692920,5307874,93198,27,291848,WK 22-2021,May-2021,2021
2021-05-30,Manipur,47843,39480,761,14,7602,WK 22-2021,May-2021,2021
2021-05-30,Meghalaya,33835,25266,544,17,8025,WK 22-2021,May-2021,2021
2021-05-30,Mizoram,11659,8643,35,15,2981,WK 22-2021,May-2021,2021
2021-05-30,Nagaland,21215,15882,343,13,4990,WK 22-2021,May-2021,2021
2021-05-30,Odisha,739995,635179,2651,21,102165,WK 22-2021,May-2021,2021
2021-05-30,Puducherry,101900,86528,1476,34,13896,WK 22-2021,May-2021,2021
2021-05-30,Punjab,559795,500651,14180,03,44964,WK 22-2021,May-2021,2021
2021-05-30,Rajasthan,933848,863175,8181,08,62492,WK 22-2021,May-2021,2021
2021-05-30,Sikkim,14634,10597,243,11,3794,WK 22-2021,May-2021,2021
2021-05-30,Tamil Nadu,2009700,1674539,22775,33,312386,WK 22-2021,May-2021,2021
2021-05-30,Telangana,571044,530025,3226,36,37793,WK 22-2021,May-2021,2021
2021-05-30,Tripura,49885,42468,498,16,6919,WK 22-2021,May-2021,2021
2021-05-30,Uttar Pradesh,1686138,1613841,20053,09,52244,WK 22-2021,May-2021,2021
2021-05-30,Uttarakhand,325425,285170,6261,05,33994,WK 22-2021,May-2021,2021
2021-05-30,West Bengal,1343442,1218516,15120,19,109806,WK 22-2021,May-2021,2021
2021-05-31,Andaman & Nicobar Island,6964,6660,113,35,191,WK 22-2021,May-2021,2021
2021-05-31,Andhra Pradesh,1671742,1487382,10738,28,173622,WK 22-2021,May-2021,2021
2021-05-31,Arunanchal Pradesh,26778,22746,114,12,3918,WK 22-2021,May-2021,2021
2021-05-31,Assam,403623,344083,3245,18,56295,WK 22-2021,May-2021,2021
2021-05-31,Bihar,704173,678036,5052,10,21085,WK 22-2021,May-2021,2021
2021-05-31,Chandigarh,59740,56534,740,04,2466,WK 22-2021,May-2021,2021
2021-05-31,Chhattisgarh,967645,911752,12979,22,42914,WK 22-2021,May-2021,2021
2021-05-31,Dadara & Nagar Havelli,10214,9877,4,26,333,WK 22-2021,May-2021,2021
2021-05-31,NCT of Delhi,1424646,1387538,24073,07,13035,WK 22-2021,May-2021,2021
2021-05-31,Goa,154419,136766,2597,30,15056,WK 22-2021,May-2021,2021
2021-05-31,Gujarat,805617,757124,9790,24,38703,WK 22-2021,May-2021,2021
2021-05-31,Haryana,753937,722711,8132,06,23094,WK 22-2021,May-2021,2021
2021-05-31,Himachal Pradesh,188604,168529,3086,02,16989,WK 22-2021,May-2021,2021
2021-05-31,Jammu & Kashmir,286684,243588,3841,01,39255,WK 22-2021,May-2021,2021
2021-05-31,Jharkhand,336240,320336,4958,20,10946,WK 22-2021,May-2021,2021
2021-05-31,Karnataka,2567449,2189064,28298,29,350087,WK 22-2021,May-2021,2021
2021-05-31,Kerala,2494385,2252505,8455,32,233425,WK 22-2021,May-2021,2021
2021-05-31,Ladakh,18448,16658,187,37,1603,WK 22-2021,May-2021,2021
2021-05-31,Lakshadweep,7631,5622,31,31,1978,WK 22-2021,May-2021,2021
2021-05-31,Madhya Pradesh,777349,738491,7959,23,30899,WK 22-2021,May-2021,2021
2021-05-31,Maharashtra,5713215,5339838,94030,27,279347,WK 22-2021,May-2021,2021
2021-05-31,Manipur,48850,40044,776,14,8030,WK 22-2021,May-2021,2021
2021-05-31,Meghalaya,34448,26156,551,17,7741,WK 22-2021,May-2021,2021
2021-05-31,Mizoram,11988,8863,36,15,3089,WK 22-2021,May-2021,2021
2021-05-31,Nagaland,21371,16039,350,13,4982,WK 22-2021,May-2021,2021
2021-05-31,Odisha,747143,658646,2686,21,85811,WK 22-2021,May-2021,2021
2021-05-31,Puducherry,102896,88246,1497,34,13153,WK 22-2021,May-2021,2021
2021-05-31,Punjab,562831,506349,14305,03,42177,WK 22-2021,May-2021,2021
2021-05-31,Rajasthan,936162,871283,8251,08,56628,WK 22-2021,May-2021,2021
2021-05-31,Sikkim,14907,10829,247,11,3831,WK 22-2021,May-2021,2021
2021-05-31,Tamil Nadu,2039716,1706298,23261,33,310157,WK 22-2021,May-2021,2021
2021-05-31,Telangana,574026,533862,3247,36,36917,WK 22-2021,May-2021,2021
2021-05-31,Tripura,50739,43190,507,16,7042,WK 22-2021,May-2021,2021
2021-05-31,Uttar Pradesh,1688152,1621743,20208,09,46201,WK 22-2021,May-2021,2021
2021-05-31,Uttarakhand,327112,289642,6360,05,31110,WK 22-2021,May-2021,2021
2021-05-31,West Bengal,1354956,1237290,15268,19,102398,WK 22-2021,May-2021,2021
2021-06-01,Andaman & Nicobar Island,6984,6683,114,35,187,WK 22-2021,Jun-2021,2021
2021-06-01,Andhra Pradesh,1685142,1508515,10832,28,165795,WK 22-2021,Jun-2021,2021
2021-06-01,Arunanchal Pradesh,26950,23052,115,12,3783,WK 22-2021,Jun-2021,2021
2021-06-01,Assam,406868,349773,3300,18,53795,WK 22-2021,Jun-2021,2021
2021-06-01,Bihar,705648,682166,5104,10,18378,WK 22-2021,Jun-2021,2021
2021-06-01,Chandigarh,59922,57043,745,04,2134,WK 22-2021,Jun-2021,2021
2021-06-01,Chhattisgarh,969300,917023,13016,22,39261,WK 22-2021,Jun-2021,2021
2021-06-01,Dadara & Nagar Havelli,10256,9913,4,26,339,WK 22-2021,Jun-2021,2021
2021-06-01,NCT of Delhi,1425592,1389341,24151,07,12100,WK 22-2021,Jun-2021,2021
2021-06-01,Goa,155064,138429,2625,30,14010,WK 22-2021,Jun-2021,2021
2021-06-01,Gujarat,807488,762270,9815,24,35403,WK 22-2021,Jun-2021,2021
2021-06-01,Haryana,755389,726081,8221,06,21087,WK 22-2021,Jun-2021,2021
2021-06-01,Himachal Pradesh,189465,171398,3127,02,14940,WK 22-2021,Jun-2021,2021
2021-06-01,Jammu & Kashmir,288940,247393,3870,01,37677,WK 22-2021,Jun-2021,2021
2021-06-01,Jharkhand,336943,322060,4977,20,9906,WK 22-2021,Jun-2021,2021
2021-06-01,Karnataka,2587827,2217117,28679,29,342031,WK 22-2021,Jun-2021,2021
2021-06-01,Kerala,2514279,2281518,8641,32,224120,WK 22-2021,Jun-2021,2021
2021-06-01,Ladakh,18497,16754,188,37,1555,WK 22-2021,Jun-2021,2021
2021-06-01,Lakshadweep,7928,5890,32,31,2006,WK 22-2021,Jun-2021,2021
2021-06-01,Madhya Pradesh,778825,743550,8019,23,27256,WK 22-2021,Jun-2021,2021
2021-06-01,Maharashtra,5731815,5362370,94844,27,274601,WK 22-2021,Jun-2021,2021
2021-06-01,Manipur,49882,40607,793,14,8482,WK 22-2021,Jun-2021,2021
